propertyCode,address,province,municipality,district,country,neighborhood,latitude,longitude,distance,floor,price,propertyType,size,exterior,rooms,bathrooms,status,hasLift
95334799,Calle Fuente Podrida s/n,València,València,Poblats Marítims,es,El Cabanyal-El Canyamelar,39.465685,-0.3278982,4277,bj,800,flat,60,True,1,1,good,1.0
91572798,barrio Beteró,València,València,Poblats Marítims,es,Beteró,39.4689068,-0.3359968,3548,1,850,flat,82,True,3,2,good,1.0
95294221,barrio Benicalap,València,València,Benicalap,es,Benicalap,39.4913192,-0.3948507,2706,4,900,flat,85,False,3,1,good,
92788575,"Calle de la Reina, 28",València,València,Poblats Marítims,es,El Cabanyal-El Canyamelar,39.4648498,-0.32901359999999996,4197,1,650,flat,65,True,2,1,good,1.0
95174077,barrio Tormos,València,València,La Saïdia,es,Tormos,39.4907434,-0.3788467,2185,2,900,flat,75,False,3,1,good,
95100600,barrio Gran Vía,València,València,L'Eixample,es,Gran Vía,39.465769,-0.3691614,913,7,650,penthouse,30,True,1,1,good,1.0
95691212,Calle de Juan Verdeguer,València,València,Poblats Marítims,es,El Grau,39.4593831,-0.3342681,3912,2,650,flat,65,True,3,1,good,0.0
95689102,Calle Carrícola,València,València,Jesús,es,La Creu Coberta,39.4536742,-0.3869569,2111,2,650,flat,75,True,2,1,good,1.0
95671085,Calle Molinell,València,València,La Saïdia,es,Trinitat,39.4868096,-0.3701635,1846,3,725,flat,96,True,4,2,good,1.0
95655386,Calle de Fontanars dels Alforins,València,València,Patraix,es,Safranar,39.4636358,-0.39841309999999996,1999,5,700,flat,100,True,3,1,good,1.0
95647185,Calle de Pedro Cabanes,València,València,Rascanya,es,Torrefiel,39.495665,-0.3781344,2729,3,600,flat,85,True,2,1,good,1.0
95646549,barrio Arrancapins,València,València,Extramurs,es,Arrancapins,39.4612305,-0.3799877,1124,5,900,flat,100,True,3,1,good,1.0
95613768,Calle Fray Pedro Vives,València,València,La Saïdia,es,Sant Antoni,39.4854058,-0.37171699999999996,1657,6,800,flat,80,True,2,1,good,1.0
89366112,barrio Patraix,València,València,Patraix,es,Patraix,39.4646791,-0.38853319999999997,1205,5,650,flat,60,False,3,1,good,1.0
95570399,OLIMPIA AZUCENA TORRES,València,València,L'Olivereta,es,Nou Moles,39.4695007,-0.3956897,1594,2,750,flat,97,True,2,1,good,1.0
95512164,Avenida Peris y Valero,València,València,Quatre Carreres,es,Malilla,39.4575223,-0.37554909999999997,1519,8,750,flat,90,True,3,2,good,1.0
95502537,Calle BLASCO IBAÑEZ,València,Alboraya,La Patacona,es,,39.4882954,-0.3264033,4762,4,700,flat,65,True,1,1,good,1.0
95278471,barrio La Raiosa,València,València,Jesús,es,La Raiosa,39.4563322,-0.38472449999999997,1765,3,600,flat,65,True,2,1,good,0.0
89390533,Calle de la Reina,València,València,Poblats Marítims,es,El Cabanyal-El Canyamelar,39.4698678,-0.32940949999999997,4107,bj,900,flat,75,True,2,2,good,0.0
87446846,barrio Nou Moles,València,València,L'Olivereta,es,Nou Moles,39.4708494,-0.3946147,1491,2,750,flat,92,True,2,1,good,0.0
92325417,barrio L'Hort de Senabre,València,València,Jesús,es,L'Hort de Senabre,39.4564903,-0.3891229,1920,2,950,flat,90,True,3,2,good,1.0
95640803,barrio Barrio de Favara,València,València,Patraix,es,Barrio de Favara,39.4539024,-0.39412909999999995,2401,2,570,flat,75,True,3,1,good,1.0
95679745,barrio La Creu del Grau,València,València,Camins al Grau,es,La Creu del Grau,39.4641313,-0.34698209999999996,2710,2,850,flat,78,False,2,1,good,1.0
95665559,barrio Nou Moles,València,València,L'Olivereta,es,Nou Moles,39.4719398,-0.40445509999999996,2337,2,500,flat,70,False,2,1,good,1.0
95739851,barrio La Llum,València,València,L'Olivereta,es,La Llum,39.46721,-0.41073000000000004,2907,1,600,flat,85,True,3,2,good,1.0
92484035,barrio Patraix,València,València,Patraix,es,Patraix,39.4581583,-0.3929083,1971,2,560,flat,65,True,2,1,good,0.0
95706753,barrio L'Amistat,València,València,Algirós,es,L'Amistat,39.471281,-0.3525909,2115,4,650,flat,70,True,2,1,good,0.0
95706610,País Valenciá,València,Mislata,País Valenciá,es,,39.4772421,-0.4243547,4100,3,550,flat,80,True,3,1,good,0.0
95704331,barrio Torrefiel,València,València,Rascanya,es,Torrefiel,39.496065,-0.3786344,2775,2,600,flat,80,True,2,1,good,1.0
92758990,barrio Morvedre,València,València,La Saïdia,es,Morvedre,39.4841978,-0.37022839999999996,1573,,750,flat,90,False,2,2,good,1.0
95443599,Calle Marqués de Montortal,València,València,Rascanya,es,Torrefiel,39.4921215,-0.3736423,2355,2,600,flat,90,True,3,1,good,0.0
95319559,Calle dels Soguers,València,València,Ciutat Vella,es,El Carme,39.4792159,-0.3806868,947,2,750,flat,60,True,1,1,good,0.0
95703944,Barrio de la Luz,València,Xirivella,Barrio de la Luz,es,,39.4605858,-0.412429,3240,3,700,duplex,88,True,1,2,good,1.0
95603122,San Ramón y Monte de Piedad,València,Xirivella,San Ramón y Monte de Piedad,es,,39.4654804,-0.43185239999999997,4729,4,550,flat,99,False,2,1,good,1.0
95695266,Paseo ALAMEDA,València,València,Camins al Grau,es,Penya-Roja,39.4560523,-0.3455005,3198,3,750,flat,80,True,1,1,good,1.0
95664613,País Valenciá,València,Mislata,País Valenciá,es,,39.4774024,-0.4207101,3795,3,650,flat,80,True,3,2,good,1.0
95625190,barrio Benicalap,València,València,Benicalap,es,Benicalap,39.4890276,-0.3891014,2236,3,750,flat,91,False,3,1,good,1.0
95559145,barrio Els Orriols,València,València,Rascanya,es,Els Orriols,39.4901756,-0.3702277,2202,1,650,flat,76,True,3,1,good,1.0
92472772,barrio El Mercat,València,València,Ciutat Vella,es,El Mercat,39.472415,-0.37903539999999997,210,4,750,flat,50,False,1,1,good,1.0
90750801,Paseo de la Alameda s/n,València,València,El Pla del Real,es,Mestalla,39.464262,-0.3584766,1781,3,750,flat,60,True,1,1,good,1.0
95307652,barrio Benicalap,València,València,Benicalap,es,Benicalap,39.4933189,-0.389191,2672,4,900,flat,80,False,3,1,good,1.0
95294226,barrio Nou Moles,València,València,L'Olivereta,es,Nou Moles,39.4703563,-0.3915693,1233,2,750,flat,93,False,2,1,good,
92377031,barrio Benicalap,València,València,Benicalap,es,Benicalap,39.494035,-0.39333379999999996,2897,1,580,flat,72,True,2,1,good,1.0
92038933,"Calle de Colón, 17",València,València,Ciutat Vella,es,Sant Francesc,39.4686807,-0.3730516,450,8,1000,flat,60,True,2,1,good,1.0
85506065,"Plaza del Miracle del Mocadoret, 5",València,València,Ciutat Vella,es,La Seu,39.4743722,-0.37625159999999996,371,4,1100,flat,75,True,2,1,good,1.0
95697691,barrio Nou Moles,València,València,L'Olivereta,es,Nou Moles,39.4693494,-0.3926147,1334,2,750,flat,92,True,2,1,good,0.0
95684106,Calle d'Olimpia Arozena Torres,València,València,L'Olivereta,es,Nou Moles,39.4717715,-0.3917691,1249,2,750,flat,90,True,2,1,good,0.0
95180937,"Calle Santa Genoveva Torres, Alfahuir",València,València,Rascanya,es,Sant Llorenç,39.4939457,-0.3614657,2876,9,1150,flat,100,True,3,2,good,1.0
95615940,barrio Patraix,València,València,Patraix,es,Patraix,39.4585432,-0.3911763,1840,3,520,flat,69,True,3,1,good,0.0
95606452,BRASIL,València,València,L'Olivereta,es,Nou Moles,39.4726397,-0.3990399,1878,2,700,flat,72,False,4,1,good,0.0
95559961,PADRE ESTEBAN PERNET,València,València,L'Olivereta,es,La Fontsanta,39.4651461,-0.40460199999999996,2441,2,695,flat,85,True,2,2,good,1.0
95198643,barrio Sant Llorenç,València,València,Rascanya,es,Sant Llorenç,39.4944131,-0.36002229999999996,2981,9,1150,flat,100,True,3,2,good,1.0
94972047,barrio Soternes,València,València,L'Olivereta,es,Soternes,39.4727388,-0.4045781,2353,5,580,flat,90,True,2,1,good,0.0
94207118,Cardenal Benlloch,València,Mislata,Cardenal Benlloch,es,,39.4717338,-0.4159449,3323,3,800,flat,84,True,3,2,good,1.0
93983331,barrio La Roqueta,València,València,Extramurs,es,La Roqueta,39.4692831,-0.37996169999999996,310,7,650,flat,50,True,1,2,good,1.0
27659210,"Calle Conde Salvatierra, 5",València,València,L'Eixample,es,El Pla del Remei,39.4709413,-0.3689419,712,2,700,flat,65,False,1,1,good,1.0
33323977,barrio Aiora,València,València,Camins al Grau,es,Aiora,39.4666524,-0.3457123,2751,1,650,flat,50,True,1,1,good,0.0
95721162,barrio Nou Moles,València,València,L'Olivereta,es,Nou Moles,39.4693613,-0.3942061,1469,2,750,flat,92,True,2,1,good,0.0
95720554,barrio Malilla,València,València,Quatre Carreres,es,Malilla,39.452246099999996,-0.3775849,2099,4,750,flat,85,True,3,2,good,1.0
95620063,barrio El Mercat,València,València,Ciutat Vella,es,El Mercat,39.4732372,-0.3790882,283,2,1000,flat,95,True,3,2,good,1.0
95589106,barrio Sant Llorenç,València,València,Rascanya,es,Sant Llorenç,39.4932131,-0.3613223,2810,,1150,flat,100,False,3,2,good,1.0
95587358,barrio La Creu Coberta,València,València,Jesús,es,La Creu Coberta,39.44966,-0.38352,2446,3,700,flat,85,False,2,1,good,1.0
95484137,Calle d'Alfred Toran i Olmos,València,València,Camins al Grau,es,Penya-Roja,39.4612279,-0.3520772,2423,7,900,flat,90,True,3,2,good,1.0
95404354,Calle de Sant Valero,València,València,L'Eixample,es,Russafa,39.4621543,-0.3734953,1047,5,790,flat,60,True,1,1,good,1.0
95401233,Salvador Giner,València,València,Ciutat Vella,es,El Carme,39.4805915,-0.3797469,1074,3,800,flat,30,True,1,1,good,0.0
92427117,Calle Doctor Jaime Segarra,València,València,Rascanya,es,Torrefiel,39.4976755,-0.3722529,2983,bj,570,flat,75,True,3,1,good,0.0
91527547,Avenida Escultor Miquel Navarro Navarro,València,Mislata,La Constitución - Canaleta,es,,39.4789774,-0.4195565,3735,5,850,flat,80,True,2,2,good,1.0
94779563,Avenida de la Malva-Rosa,València,València,Poblats Marítims,es,Playa de la Malvarrosa,39.4775475,-0.32734209999999997,4341,4,780,flat,95,True,4,1,good,0.0
84854034,"Calle Doctor Manuel Candela, Valencia",València,València,Camins al Grau,es,Aiora,39.4678649,-0.34971779999999997,2389,7,670,flat,75,False,3,1,good,1.0
93662471,Avenida del Port,València,València,Camins al Grau,es,Albors,39.4666852,-0.35560749999999997,1921,1,800,flat,85,True,3,1,good,1.0
90879026,Avenida Doctor Peset Aleixandre,València,València,La Saïdia,es,Tormos,39.4902202,-0.3763722,2124,3,800,flat,100,True,3,2,good,1.0
93236162,Plaza Conde de Carlet,València,València,Ciutat Vella,es,La Seu,39.4784576,-0.3743955,851,2,900,flat,100,True,3,2,good,1.0
91073764,barrio Gran Vía,València,València,L'Eixample,es,Gran Vía,39.4655597,-0.36611649999999996,1137,1,850,flat,80,True,2,1,good,1.0
88021299,Avenida Blasco Ibáñez,València,València,Algirós,es,Ciutat Jardí,39.4723531,-0.3430162,2940,5,980,flat,84,True,3,1,good,1.0
40047678,barrio Sant Francesc,València,València,Ciutat Vella,es,Sant Francesc,39.4655838,-0.3754431,634,8,800,studio,82,True,0,1,good,1.0
91283517,"Calle Maximiliano Thous, 23",València,València,La Saïdia,es,Sant Antoni,39.4877935,-0.3738708,1875,1,550,flat,60,False,1,1,good,1.0
94313960,barrio Nou Campanar,València,València,Campanar,es,Nou Campanar,39.4829235,-0.40426029999999996,2664,5,740,flat,74,False,2,1,good,1.0
90704182,barrio La Seu,València,València,Ciutat Vella,es,La Seu,39.4747792,-0.37620359999999997,416,1,1200,flat,80,True,2,2,good,1.0
86498576,"Calle del Salvador, 5",València,València,Ciutat Vella,es,La Seu,39.4770554,-0.37410129999999997,712,en,800,studio,30,True,0,1,good,1.0
95481091,Beatriz Tortosa,València,València,Algirós,es,L'Amistat,39.4710338,-0.349705,2363,4,595,flat,100,True,3,1,good,0.0
95261297,barrio Albors,València,València,Camins al Grau,es,Albors,39.4717042,-0.354402,1961,2,800,flat,70,True,3,1,good,0.0
95196772,Calle Padre Viñas,València,València,Rascanya,es,Els Orriols,39.4959826,-0.3715963,2806,5,595,studio,55,True,0,1,good,1.0
95694117,"Calle Carrícola, 7-2",València,València,Jesús,es,La Creu Coberta,39.4521334,-0.38635349999999996,2251,2,650,flat,75,True,2,1,good,1.0
95689722,Calle de Don Juan de Austria,València,València,Ciutat Vella,es,Sant Francesc,39.469097,-0.37250669999999997,464,2,750,studio,50,True,0,1,good,1.0
86991268,Calle Jaime Beltrán,València,València,Jesús,es,La Raiosa,39.456184,-0.3871187,1865,1,550,flat,30,True,1,1,good,1.0
95616911,barrio Penya-Roja,València,València,Camins al Grau,es,Penya-Roja,39.4543883,-0.3426086,3506,3,750,flat,85,True,1,1,good,1.0
95582859,barrio El Mercat,València,València,Ciutat Vella,es,El Mercat,39.4712879,-0.37607969999999996,101,1,800,flat,80,True,1,1,good,1.0
95569433,barrio La Llum,València,València,L'Olivereta,es,La Llum,39.4678352,-0.413589,3141,2,695,flat,85,True,2,2,good,1.0
95527408,Calle de Exarchs,València,València,Ciutat Vella,es,El Mercat,39.4751352,-0.3796791,492,2,465,studio,28,False,0,1,good,0.0
95519062,Calle del Padre Esteban Pernet,València,València,L'Olivereta,es,La Llum,39.4656352,-0.41128899999999996,2985,2,750,flat,80,True,2,2,good,1.0
95388486,Calle del Rincón de Ademuz,València,València,L'Olivereta,es,Nou Moles,39.4720274,-0.4044056,2334,1,615,flat,85,True,2,1,good,1.0
95199443,Calle DE CARRICOLA,València,València,Jesús,es,La Creu Coberta,39.4500134,-0.38883419999999996,2549,2,650,flat,75,True,2,1,good,1.0
95135663,Olimpia Arozena Torres,València,València,L'Olivereta,es,Nou Moles,39.4717007,-0.39628969999999997,1636,2,750,flat,95,True,2,1,good,0.0
95093194,Gil y Morte,València,València,Extramurs,es,Arrancapins,39.4641299,-0.3794152,799,1,1190,flat,70,True,2,1,good,1.0
95015462,barrio El Mercat,València,València,Ciutat Vella,es,El Mercat,39.47593,-0.3780088,538,,990,flat,78,False,2,2,good,
95015431,barrio La Xerea,València,València,Ciutat Vella,es,La Xerea,39.4742594,-0.3733434,483,4,1000,flat,89,False,2,2,good,1.0
94828177,FERNANDO SASTRE,València,Mislata,La Constitución - Canaleta,es,,39.4728109,-0.41399149999999996,3160,2,550,flat,65,True,3,1,good,0.0
92780060,Padre Anton Martin,València,València,Poblats Marítims,es,Playa de la Malvarrosa,39.47896,-0.3221746,4805,bj,900,flat,80,True,2,2,good,0.0
92519072,Calle de San Jose de Calasanz,València,València,Extramurs,es,Arrancapins,39.4671599,-0.3880267,1025,8,825,penthouse,100,True,3,1,good,1.0
91027303,Poeta césar simon,València,València,Camins al Grau,es,Aiora,39.4644138,-0.338813,3381,2,800,flat,100,True,3,2,good,1.0
90762550,MENDIZABAL,València,València,Poblats Marítims,es,Playa de la Malvarrosa,39.4818337,-0.3272054,4456,1,850,flat,75,True,3,2,good,0.0
1143240,Calle Convento de Jerusalén,València,València,Extramurs,es,La Roqueta,39.4688323,-0.3817798,465,1,700,flat,69,True,3,2,good,1.0
95169398,barrio La Roqueta,València,València,Extramurs,es,La Roqueta,39.4689587,-0.3842315,646,4,775,flat,75,True,2,2,good,1.0
91676810,San Vicente Martir,València,València,Ciutat Vella,es,Sant Francesc,39.472327,-0.3759091,175,10,900,flat,97,True,3,1,good,1.0
39211576,Calle de Xiva,València,València,Patraix,es,Patraix,39.4665005,-0.3924031,1399,bj,450,flat,30,False,1,1,good,1.0
95407522,San Vicente,València,València,Jesús,es,Sant Marcellí,39.44449,-0.38607,3056,5,675,flat,70,True,2,1,good,1.0
92848706,barrio Ciutat de les Arts i de les Ciencies,València,València,Quatre Carreres,es,Ciutat de les Arts i de les Ciencies,39.45695,-0.35827000000000003,2265,8,950,duplex,81,True,3,2,good,1.0
95109844,barrio Nou Moles,València,València,L'Olivereta,es,Nou Moles,39.4693933,-0.39246559999999997,1321,2,750,flat,97,True,2,1,good,0.0
95672746,barrio Aiora,València,València,Camins al Grau,es,Aiora,39.4648771,-0.3506875,2382,1,800,flat,90,False,4,1,good,1.0
95665671,La Constitución - Canaleta,València,Mislata,La Constitución - Canaleta,es,,39.4769161,-0.4176522,3528,3,550,flat,75,False,2,1,good,0.0
88078928,barrio Malilla,València,València,Quatre Carreres,es,Malilla,39.4513294,-0.37336,2225,5,650,flat,85,True,3,1,good,1.0
95640195,barrio L'Amistat,València,València,Algirós,es,L'Amistat,39.4708537,-0.3496015,2372,2,550,flat,90,True,3,1,good,1.0
95639968,barrio Els Orriols,València,València,Rascanya,es,Els Orriols,39.4916054,-0.372625,2311,5,575,flat,71,True,2,1,good,1.0
93263673,barrio Russafa,València,València,L'Eixample,es,Russafa,39.4608111,-0.37468379999999996,1167,2,650,flat,77,True,2,1,good,1.0
95172865,barrio Nou Moles,València,València,L'Olivereta,es,Nou Moles,39.4676026,-0.40011349999999996,2002,1,750,flat,75,False,3,1,good,1.0
86824323,barrio Playa de la Malvarrosa,València,València,Poblats Marítims,es,Playa de la Malvarrosa,39.4758111,-0.3288085,4189,4,1000,flat,80,True,3,1,good,1.0
94239585,"Avenida del Puerto, Mestalla",València,València,El Pla del Real,es,Mestalla,39.4683011,-0.3574881,1723,4,575,flat,50,True,1,1,good,1.0
92101193,Carretera Escrivà,València,València,Jesús,es,La Raiosa,39.4565774,-0.3836139,1707,1,475,studio,30,True,0,1,good,0.0
95680003,barrio Playa de la Malvarrosa,València,València,Poblats Marítims,es,Playa de la Malvarrosa,39.4820542,-0.3287807,4332,4,700,flat,82,True,3,1,good,1.0
95608373,"Calle d'Ausiàs March, 25",València,València,Quatre Carreres,es,En Corts,39.454584,-0.3736217,1864,7,870,flat,100,True,4,1,good,1.0
95553397,barrio Penya-Roja,València,València,Camins al Grau,es,Penya-Roja,39.460288,-0.34581029999999996,2954,3,800,flat,82,True,1,1,good,1.0
95553541,barrio La Creu Coberta,València,València,Jesús,es,La Creu Coberta,39.4499134,-0.3875342,2518,3,650,flat,89,True,2,1,good,1.0
95647504,barrio Nou Moles,València,València,L'Olivereta,es,Nou Moles,39.4712632,-0.4019955,2125,7,500,flat,55,True,1,1,good,1.0
95646801,barrio Els Orriols,València,València,Rascanya,es,Els Orriols,39.4984983,-0.3692644,3119,6,550,flat,90,True,3,1,good,1.0
95613580,barrio La Seu,València,València,Ciutat Vella,es,La Seu,39.4737745,-0.3751162,346,2,925,flat,85,True,1,1,good,1.0
90494996,barrio Mont-Olivet,València,València,Quatre Carreres,es,Mont-Olivet,39.4599001,-0.357882,2077,4,600,flat,75,True,2,1,good,1.0
95581689,barrio La Petxina,València,València,Extramurs,es,La Petxina,39.4699234,-0.39029339999999996,1128,3,720,flat,80,True,3,1,good,1.0
95531142,barrio Benicalap,València,València,Benicalap,es,Benicalap,39.4893886,-0.3860046,2165,1,600,flat,80,True,3,1,good,0.0
88431938,barrio El Pilar,València,València,Ciutat Vella,es,El Pilar,39.4708263,-0.3819476,405,2,1300,flat,90,True,2,2,good,1.0
91877929,barrio Na Rovella,València,València,Quatre Carreres,es,Na Rovella,39.4501887,-0.37191369999999996,2372,2,700,flat,90,True,3,1,good,0.0
87294908,barrio Arrancapins,València,València,Extramurs,es,Arrancapins,39.4601363,-0.37932299999999997,1234,5,890,flat,88,False,3,1,good,1.0
95689572,barrio Arrancapins,València,València,Extramurs,es,Arrancapins,39.4670641,-0.38726059999999995,971,8,1100,penthouse,80,True,2,1,good,1.0
95689457,barrio Gran Vía,València,València,L'Eixample,es,Gran Vía,39.4641895,-0.3688981,1051,1,950,flat,80,True,2,1,good,1.0
87855198,barrio La Roqueta,València,València,Extramurs,es,La Roqueta,39.4673712,-0.3798006,471,3,600,flat,60,True,2,1,good,0.0
95403400,barrio Sant Isidre,València,València,Patraix,es,Sant Isidre,39.4541524,-0.4051401,3049,5,650,flat,84,True,3,1,good,1.0
95339108,barrio Russafa,València,València,L'Eixample,es,Russafa,39.4607476,-0.3677563,1411,6,775,penthouse,55,True,2,1,good,1.0
90081493,barrio Russafa,València,València,L'Eixample,es,Russafa,39.4571799,-0.3754648,1557,3,675,flat,80,True,3,1,good,1.0
94688735,barrio Barrio de Favara,València,València,Patraix,es,Barrio de Favara,39.453958,-0.39460419999999996,2421,4,560,studio,49,True,0,1,good,1.0
94516134,La Torre,València,La Torre,,es,,39.4372244,-0.3944261,4047,3,575,flat,80,True,3,1,good,0.0
93577010,barrio La Creu del Grau,València,València,Camins al Grau,es,La Creu del Grau,39.4593281,-0.3401864,3440,bj,700,flat,82,True,2,1,good,0.0
93394281,barrio Torrefiel,València,València,Rascanya,es,Torrefiel,39.4953711,-0.3732752,2717,5,650,flat,95,True,3,1,good,1.0
38298198,barrio Playa de la Malvarrosa,València,València,Poblats Marítims,es,Playa de la Malvarrosa,39.4845862,-0.32497139999999997,4728,5,1200,flat,86,True,3,1,good,1.0
89743565,barrio Nou Moles,València,València,L'Olivereta,es,Nou Moles,39.4681943,-0.40279109999999996,2217,1,850,studio,50,True,0,1,good,1.0
95597396,barrio Aiora,València,València,Camins al Grau,es,Aiora,39.462363,-0.3391923,3407,3,650,flat,98,True,4,1,good,0.0
95133844,"Calle Maximiliano Thous, 23",València,València,La Saïdia,es,Sant Antoni,39.4877935,-0.3738708,1875,1,850,flat,100,True,4,2,good,1.0
95575616,barrio La Carrasca,València,València,Algirós,es,La Carrasca,39.4777601,-0.35368279999999996,2152,1,600,flat,70,True,2,1,good,1.0
92035885,La Torre,València,La Torre,,es,,39.4356721,-0.3876378,4041,bj,260,studio,22,True,0,1,good,0.0
95616679,barrio Trinitat,València,València,La Saïdia,es,Trinitat,39.4802407,-0.3694283,1215,1,650,flat,85,False,3,1,good,1.0
95421818,barrio Sant Marcellí,València,València,Jesús,es,Sant Marcellí,39.44469,-0.38667,3048,5,625,flat,60,True,2,1,good,1.0
83958004,barrio Benicalap,València,València,Benicalap,es,Benicalap,39.4914751,-0.38819359999999997,2450,3,550,flat,68,True,3,1,good,0.0
95403027,barrio Nou Moles,València,València,L'Olivereta,es,Nou Moles,39.4710429,-0.40009819999999996,1962,5,640,flat,78,True,2,1,good,1.0
95243601,barrio Torrefiel,València,València,Rascanya,es,Torrefiel,39.4929189,-0.3806865,2441,6,650,flat,72,True,3,1,good,1.0
94220986,barrio Tormos,València,València,La Saïdia,es,Tormos,39.4865084,-0.3802544,1730,,800,flat,85,True,2,1,good,1.0
95211091,barrio Exposició,València,València,El Pla del Real,es,Exposició,39.4790966,-0.36237759999999997,1553,3,550,studio,60,False,0,1,good,1.0
95159940,barrio El Calvari,València,València,Campanar,es,El Calvari,39.4885143,-0.39050569999999996,2244,3,595,flat,60,True,2,1,good,1.0
95000667,barrio La Creu Coberta,València,València,Jesús,es,La Creu Coberta,39.4521591,-0.38971279999999997,2364,bj,525,flat,60,True,2,1,good,1.0
94842988,La Torre,València,La Torre,,es,,39.4346494,-0.3919351,4247,1,500,flat,70,True,2,1,good,0.0
87596330,Benimàmet,València,Benimàmet,,es,,39.5028214,-0.4171758,4916,3,580,flat,86,True,2,1,good,0.0
94596939,barrio Nou Moles,València,València,L'Olivereta,es,Nou Moles,39.4740896,-0.40232409999999996,2178,1,600,flat,73,True,3,1,good,1.0
91533658,barrio El Calvari,València,València,Campanar,es,El Calvari,39.4861505,-0.3868599,1863,1,595,flat,52,True,2,1,good,1.0
94374788,barrio El Calvari,València,València,Campanar,es,El Calvari,39.4850874,-0.3876736,1792,4,650,flat,50,True,2,1,good,1.0
25917835,barrio La Roqueta,València,València,Extramurs,es,La Roqueta,39.467228,-0.38253699999999996,628,4,600,penthouse,60,True,2,1,good,0.0
84531745,Benimàmet,València,Benimàmet,,es,,39.499425,-0.42110739999999997,4906,3,500,flat,68,True,2,1,good,0.0
90937118,barrio Aiora,València,València,Camins al Grau,es,Aiora,39.4658456,-0.34675639999999996,2681,3,600,flat,53,True,1,1,good,1.0
93744544,Benimàmet,València,Benimàmet,,es,,39.503087,-0.4172229,4940,2,600,flat,90,True,2,1,good,0.0
92231910,barrio Natzaret,València,València,Poblats Marítims,es,Natzaret,39.4476637,-0.3345354,4499,2,600,flat,80,True,3,1,good,0.0
86355240,barrio La Roqueta,València,València,Extramurs,es,La Roqueta,39.4668629,-0.3792829,505,5,575,studio,52,True,0,1,good,1.0
89878966,barrio La Seu,València,València,Ciutat Vella,es,La Seu,39.4778968,-0.3758903,761,2,595,flat,62,True,1,1,good,0.0
95368050,barrio Sant Pau,València,València,Campanar,es,Sant Pau,39.4922629,-0.4014211,3135,2,1100,flat,90,True,3,2,good,1.0
95312268,Pueblo Nuevo/Poble Nou,València,Pueblo Nuevo/Poble Nou,,es,,39.5031008,-0.3708178,3598,2,650,flat,65,True,3,1,good,1.0
92219488,Avenida de la Paz,València,Xirivella,Avenida de la Paz,es,,39.4644925,-0.42993519999999996,4583,1,600,flat,76,True,3,1,good,0.0
94396615,barrio La Petxina,València,València,Extramurs,es,La Petxina,39.4759686,-0.3901676,1233,4,600,flat,45,True,1,1,good,1.0
92686769,barrio En Corts,València,València,Quatre Carreres,es,En Corts,39.4559287,-0.3696758,1809,3,600,penthouse,60,True,1,1,good,0.0
95722093,Cardenal Benlloch,València,Mislata,Cardenal Benlloch,es,,39.4743647,-0.4134565,3129,1,475,flat,95,True,3,1,good,1.0
87121222,Calle Castellvins,València,València,Ciutat Vella,es,La Xerea,39.4725809,-0.37475909999999996,267,4,1000,flat,95,True,4,2,good,1.0
95244598,Calle Conde de Torrefiel,València,València,Rascanya,es,Torrefiel,39.4961201,-0.377896,2779,4,550,flat,71,True,2,1,good,1.0
95634834,barrio Natzaret,València,València,Poblats Marítims,es,Natzaret,39.445624,-0.33422029999999997,4655,1,550,flat,55,True,3,1,good,0.0
95639698,barrio Albors,València,València,Camins al Grau,es,Albors,39.4720107,-0.3554806,1869,4,530,flat,62,True,1,1,good,1.0
95594401,barrio Benimaclet,València,València,Benimaclet,es,Benimaclet,39.4843637,-0.3599959,2087,5,450,flat,56,True,2,1,good,1.0
95402002,La Torre,València,La Torre,,es,,39.4331577,-0.39668729999999996,4539,10,650,flat,86,True,3,2,good,1.0
94904467,La Torre,València,La Torre,,es,,39.4347823,-0.39792669999999997,4413,1,500,flat,70,True,2,1,good,0.0
87604045,barrio Arrancapins,València,València,Extramurs,es,Arrancapins,39.4647376,-0.3841648,926,5,620,penthouse,55,True,2,1,good,0.0
82613523,barrio Arrancapins,València,València,Extramurs,es,Arrancapins,39.4643376,-0.3839648,950,5,550,penthouse,55,True,0,1,good,0.0
94152005,El Castell,València,Burjassot,El Castell,es,,39.5052136,-0.4081778,4627,1,525,flat,75,True,2,2,good,0.0
94037248,barrio L'Hort de Senabre,València,València,Jesús,es,L'Hort de Senabre,39.4521053,-0.3948828,2601,4,500,studio,45,True,0,1,good,1.0
92533233,barrio Barrio de Favara,València,València,Patraix,es,Barrio de Favara,39.4529343,-0.39403289999999996,2483,5,600,flat,90,True,2,1,good,1.0
90047304,barrio Sant Francesc,València,València,Ciutat Vella,es,Sant Francesc,39.472233,-0.3772213,123,1,1650,flat,52,True,1,1,good,1.0
88420389,barrio Russafa,València,València,L'Eixample,es,Russafa,39.4619798,-0.37215159999999997,1106,2,950,flat,60,True,1,1,good,0.0
82991318,"SANTOS JUSTO Y PASTOR, 43",València,València,Algirós,es,Ciutat Jardí,39.4700087,-0.3487663,2446,4,675,flat,88,True,3,1,good,1.0
88179480,Sierra Espadan,València,Alboraya,La Patacona,es,,39.48893,-0.3296,4542,7,950,flat,75,True,2,2,good,1.0
95665105,barrio Tres Forques,València,València,L'Olivereta,es,Tres Forques,39.465186,-0.3984465,1936,1,650,flat,80,True,3,1,good,1.0
