propertyCode,address,province,city,district,country,neighborhood,latitude,longitude,distance,floor,price,propertyType,size,exterior,rooms,bathrooms,status,hasLift,idCity
95724488,barrio El Grau,Valencia,Valencia,Poblats Marítims,España,El Grau,39.4642557,-0.3370633,3531,5,890,flat,84,True,4,1,good,True,1
95722025,Calle de Matias Perelló,Valencia,Valencia,L'Eixample,España,Russafa,39.4625625,-0.3675077,1266,1,1200,flat,90,True,2,1,good,True,1
95720031,"Calle CARRICOLA, 7",Valencia,Valencia,Jesús,España,La Creu Coberta,39.4521742,-0.3869569,2266,2,650,flat,70,True,2,1,good,True,1
95718490,"Calle de Calatrava, 3",Valencia,Valencia,Ciutat Vella,España,La Seu,39.475742,-0.3777965,515,3,750,flat,72,True,1,1,good,True,1
95710428,pedro cabanes,Valencia,Valencia,Rascanya,España,Torrefiel,39.4955921,-0.3787589,2723,2,600,flat,80,True,2,1,good,True,1
95703193,barrio Benimaclet,Valencia,Valencia,Benimaclet,España,Benimaclet,39.4848618,-0.3556481999999999,2401,1,700,flat,70,True,2,1,good,False,1
95702707,barrio El Mercat,Valencia,Valencia,Ciutat Vella,España,El Mercat,39.47058,-0.380061,249,3,900,flat,90,True,3,1,good,True,1
95702413,Calle Carrícola,Valencia,Valencia,Jesús,España,La Creu Coberta,39.4506742,-0.3855569,2383,2,650,flat,70,True,2,1,good,True,1
95105202,Calle Padre Luis Navarro,Valencia,Valencia,Poblats Marítims,España,El Cabanyal-El Canyamelar,39.4655258,-0.3312462,3996,1,750,duplex,65,True,1,2,good,False,1
34295275,"doctor berenguer ferrer, 2",Valencia,Valencia,L'Olivereta,España,La Fontsanta,39.4664369,-0.4097826,2841,7,650,flat,85,True,3,1,good,True,1
87495590,Calle Mendoza,Valencia,Valencia,Ciutat Vella,España,La Seu,39.4747631,-0.3766448,407,1,1100,flat,93,True,2,1,good,False,1
95105178,Calle del Progreso,Valencia,Valencia,Poblats Marítims,España,El Cabanyal-El Canyamelar,39.4666692,-0.3284817,4214,0,750,duplex,65,True,1,1,good,False,1
95105168,Calle Padre Luis Navarro,Valencia,Valencia,Poblats Marítims,España,El Cabanyal-El Canyamelar,39.4651258,-0.3281462,4266,0,600,flat,55,True,1,1,good,False,1
91820125,"Estrella, 20  ",Valencia,Valencia,Extramurs,España,La Roqueta,39.465559,-0.3806992999999999,686,1,690,flat,61,True,2,1,good,True,1
93929757,"Avenida Maestro Rodrigo, 41",Valencia,Valencia,Campanar,España,Nou Campanar,39.4816271,-0.4014009,2380,5,900,flat,79,True,2,2,good,True,1
95425609,barrio Soternes,Valencia,Valencia,L'Olivereta,España,Soternes,39.4718182,-0.4070283999999999,2558,4,690,flat,77,True,2,1,good,False,1
95235861,Calle Santa Genoveva Torres,Valencia,Valencia,Rascanya,España,Sant Llorenç,39.4930247,-0.3639563,2688,8,975,flat,85,True,3,2,good,True,1
95235298,Calle Santa Genoveva Torres,Valencia,Valencia,Rascanya,España,Sant Llorenç,39.4937131,-0.3634223,2777,7,975,flat,82,True,3,2,good,True,1
94758490,MAESTRO GOZALBO s/n,Valencia,Valencia,L'Eixample,España,Gran Vía,39.4654162,-0.3694153,923,5,1200,flat,91,True,2,2,good,True,1
95730965,Calle de Cadis,Valencia,Valencia,L'Eixample,España,Russafa,39.4616317,-0.3754738999999999,1066,4,600,studio,35,True,0,1,good,False,1
94595637,Calle dels Vivons,Valencia,Valencia,L'Eixample,España,Russafa,39.460689,-0.3732482,1209,3,850,flat,77,False,2,1,good,True,1
95718567,Calle de Castelló,Valencia,Valencia,L'Eixample,España,Russafa,39.4635292,-0.3749308999999999,867,4,1200,flat,91,True,3,2,good,True,1
95644198,Calle de Rodrigo de Pertegás,Valencia,Valencia,Camins al Grau,España,La Creu del Grau,39.4595254,-0.339784,3463,6,750,flat,90,True,2,1,good,True,1
95601674,"Calle Músico Martínez Coll, 1",Valencia,Valencia,Benimaclet,España,Camí de Vera,39.4856303,-0.3542046,2551,3,650,flat,66,True,2,1,good,True,1
95542571,Calle de Sant Ignasi de Loiola,Valencia,Valencia,Extramurs,España,La Petxina,39.4730927,-0.3881204,959,2,1200,flat,61,False,2,2,good,True,1
30340613,Calle de l'Explorador Andrés,Valencia,Valencia,Algirós,España,Ciutat Jardí,39.4712132,-0.3449422,2771,3,700,flat,75,True,3,1,good,True,1
95753959,Calle de Sant Ignasi de Loiola,Valencia,Valencia,Extramurs,España,La Petxina,39.4731927,-0.3892203999999999,1053,2,1200,flat,61,False,2,1,good,True,1
95736075,Calle Sueca,Valencia,Valencia,L'Eixample,España,Russafa,39.463826,-0.3774727,811,2,1350,flat,91,True,2,2,good,True,1
95724464,Calle de Tramoyeres,Valencia,Valencia,Poblats Marítims,España,El Cabanyal-El Canyamelar,39.4723166,-0.3296068,4090,0,930,flat,50,True,1,1,good,False,1
94873995,Calle Colón,Valencia,Valencia,Ciutat Vella,España,Sant Francesc,39.4704807,-0.3741516,274,9,1000,flat,85,False,2,1,good,True,1
94856277,Calle San Vicente Martir,Valencia,Valencia,Ciutat Vella,España,Sant Francesc,39.4739041,-0.3754722,344,3,1350,flat,98,True,2,1,good,True,1
94808346,Calle del Músic Peydró,Valencia,Valencia,Ciutat Vella,España,El Mercat,39.4712656,-0.3794352,189,1,1700,flat,94,True,4,2,good,False,1
94444939,Calle de la Pau,Valencia,Valencia,Ciutat Vella,España,La Seu,39.471744,-0.3756628999999999,151,2,1350,flat,99,False,2,2,good,True,1
95568819,"Calle Doctor Domagk, 3",Valencia,Valencia,L'Eixample,España,Russafa,39.4570881,-0.3766536,1561,12,850,flat,91,True,3,1,good,True,1
95663587,"Calle Santa Genoveva Torres, 21",Valencia,Valencia,Rascanya,España,Sant Llorenç,39.4944491,-0.3623316,2891,6,900,flat,85,True,3,2,good,True,1
95724972,Avenida de Peris i Valero,Valencia,Valencia,Quatre Carreres,España,Mont-Olivet,39.4611414,-0.3632361,1635,2,850,flat,90,True,2,2,good,True,1
95709887,barrio El Pla del Remei,Valencia,Valencia,L'Eixample,España,El Pla del Remei,39.47155,-0.36867,736,1,1000,flat,69,True,2,2,good,True,1
90142221,barrio Gran Vía,Valencia,Valencia,L'Eixample,España,Gran Vía,39.4662516,-0.3616407,1444,8,1100,penthouse,57,False,1,1,good,True,1
95566027,"Calle Olimpia alocena torres, 2",Valencia,Valencia,L'Olivereta,España,Nou Moles,39.4702007,-0.3948896999999999,1518,2,750,flat,92,True,2,1,good,False,1
95421127,barrio Penya-Roja,Valencia,Valencia,Camins al Grau,España,Penya-Roja,39.458657,-0.3453311,3069,5,800,flat,65,True,1,1,good,True,1
95420725,barrio Penya-Roja,Valencia,Valencia,Camins al Grau,España,Penya-Roja,39.4628503,-0.3524894,2314,1,1300,flat,65,True,2,1,good,True,1
95431484,barrio Sant Francesc,Valencia,Valencia,Ciutat Vella,España,Sant Francesc,39.4715075,-0.3781880999999999,92,4,800,flat,75,True,2,2,good,False,1
95368443,barrio Russafa,Valencia,Valencia,L'Eixample,España,Russafa,39.4597975,-0.3752527,1270,5,800,penthouse,43,False,1,1,good,True,1
95303322,barrio Nou Moles,Valencia,Valencia,L'Olivereta,España,Nou Moles,39.4695947,-0.3948104,1517,2,750,flat,90,True,3,1,good,False,1
95232626,barrio Nou Moles,Valencia,Valencia,L'Olivereta,España,Nou Moles,39.4669026,-0.3987135,1902,1,750,flat,75,True,3,1,good,False,1
95230531,barrio Benimaclet,Valencia,Valencia,Benimaclet,España,Benimaclet,39.4826837,-0.3623214999999999,1814,7,950,flat,70,True,2,1,good,False,1
95221161,barrio Benimaclet,Valencia,Valencia,Benimaclet,España,Benimaclet,39.4890152,-0.3616176,2398,1,780,flat,84,True,1,1,good,False,1
30739402,barrio Arrancapins,Valencia,Valencia,Extramurs,España,Arrancapins,39.4656301,-0.3862682,986,7,650,flat,30,False,1,1,good,False,1
95154500,barrio Benimaclet,Valencia,Valencia,Benimaclet,España,Benimaclet,39.4827933,-0.3552319,2291,4,1150,flat,100,True,3,2,good,True,1
95096759,barrio Sant Llorenç,Valencia,Valencia,Rascanya,España,Sant Llorenç,39.4934131,-0.3626223,2777,9,1150,flat,100,True,3,2,good,False,1
95096708,barrio Penya-Roja,Valencia,Valencia,Camins al Grau,España,Penya-Roja,39.4578423,-0.3523411999999999,2597,14,1300,flat,100,True,2,2,good,False,1
94922415,barrio Nou Campanar,Valencia,Valencia,Campanar,España,Nou Campanar,39.4819235,-0.4051603,2680,1,840,flat,86,False,2,1,good,True,1
94761288,barrio El Pla del Remei,Valencia,Valencia,L'Eixample,España,El Pla del Remei,39.4709695,-0.3701011999999999,612,11,1600,penthouse,70,True,1,1,good,True,1
94584666,barrio El Carme,Valencia,Valencia,Ciutat Vella,España,El Carme,39.47832,-0.37962,825,2,800,flat,80,True,2,1,good,True,1
94220786,barrio El Carme,Valencia,Valencia,Ciutat Vella,España,El Carme,39.4772305,-0.3849084,945,3,890,flat,95,True,2,1,good,True,1
81888074,danzas,Valencia,Valencia,Ciutat Vella,España,El Mercat,39.474702,-0.3785171,412,5,495,flat,40,False,1,1,good,True,1
95753185,Calle del Vinalopó,Valencia,Valencia,Algirós,España,La Vega Baixa,39.4796806,-0.3519386,2370,5,600,flat,51,True,1,1,good,True,1
91236759,Calle de Játiva,Valencia,Valencia,Extramurs,España,La Roqueta,39.4688831,-0.3768616999999999,251,5,450,flat,40,False,1,1,good,True,1
95621015,barrio Exposició,Valencia,Valencia,El Pla del Real,España,Exposició,39.4740366,-0.3638921,1190,5,650,flat,66,False,1,1,good,True,1
95585901,"Avenida Ausiás March, En Corts",Valencia,Valencia,Quatre Carreres,España,En Corts,39.4546942,-0.3735874999999999,1853,7,870,flat,100,True,4,1,good,True,1
95544268,barrio Mestalla,Valencia,Valencia,El Pla del Real,España,Mestalla,39.4696485,-0.3589818999999999,1575,2,800,flat,68,True,2,1,good,True,1
95500031,barrio El Cabanyal-El Canyamelar,Valencia,Valencia,Poblats Marítims,España,El Cabanyal-El Canyamelar,39.4715377,-0.3280289999999999,4223,2,1299,flat,87,True,2,1,good,False,1
95499204,barrio El Cabanyal-El Canyamelar,Valencia,Valencia,Poblats Marítims,España,El Cabanyal-El Canyamelar,39.4684377,-0.3279289999999999,4242,1,1449,flat,87,True,2,1,good,False,1
94063849,Calle Hermanos Villalonga s/n,Valencia,Valencia,Benimaclet,España,Benimaclet,39.4851676,-0.3575508,2300,2,550,flat,50,False,2,1,good,False,1
91693117,"Avenida de Peris i Valero, 99",Valencia,Valencia,L'Eixample,España,Russafa,39.4591895,-0.3707839,1437,3,1350,flat,76,True,2,2,good,True,1
91542898,"Avenida de Peris i Valero, 99",Valencia,Valencia,L'Eixample,España,Russafa,39.4591895,-0.3707839,1437,2,1200,studio,32,True,0,1,good,True,1
91169549,barrio El Grau,Valencia,Valencia,Poblats Marítims,España,El Grau,39.4617422,-0.3334214,3902,2,800,flat,94,True,3,2,good,True,1
95649036,Calle de La Marina,Valencia,Valencia,Poblats Marítims,España,El Cabanyal-El Canyamelar,39.4725417,-0.3307865,3990,3,650,flat,55,True,1,1,good,False,1
95628248,Calle Río Segre,Valencia,Valencia,Benicalap,España,Nou Benicalap,39.4975906,-0.3818006,2968,4,690,flat,65,True,1,1,good,True,1
95563867,Plaza de Nou Moles,Valencia,Valencia,L'Olivereta,España,Nou Moles,39.473183,-0.3960494,1630,2,750,flat,97,True,2,1,good,False,1
95561057,Calle de la salut,Valencia,Valencia,Ciutat Vella,España,La Seu,39.4782026,-0.3750789,808,3,850,flat,80,True,2,1,good,True,1
89233453,Calle del Cabrit,Valencia,Valencia,Ciutat Vella,España,El Carme,39.4772769,-0.3779706,687,1,1500,studio,40,False,0,1,good,True,1
89752608,Calle dels Columbretes,Valencia,Valencia,Poblats Marítims,España,El Cabanyal-El Canyamelar,39.4675988,-0.3317825,3921,0,750,flat,51,True,1,1,good,False,1
95312772,barrio Sant Francesc,Valencia,Valencia,Ciutat Vella,España,Sant Francesc,39.4699132,-0.3707033999999999,576,1,850,flat,62,False,1,1,good,True,1
92377411,Calle EMILIO MARÍ,Valencia,Valencia,Benicalap,España,Benicalap,39.494735,-0.3929338,2950,1,580,flat,72,True,2,1,good,True,1
88726587,Calle de María Cristina,Valencia,Valencia,Ciutat Vella,España,El Mercat,39.4716474,-0.3764441,89,6,800,flat,97,True,3,1,good,True,1
95344902,BEATO JUAN GRANDE,Valencia,Valencia,Poblats Marítims,España,Playa de la Malvarrosa,39.4786083,-0.3307327,4077,2,700,flat,94,True,3,1,good,False,1
89678060,Conquista,Valencia,Valencia,Ciutat Vella,España,El Mercat,39.4776983,-0.3791042,748,1,1300,flat,100,True,4,1,good,False,1
95697594,Calle San Juan Bosco,Valencia,Valencia,Rascanya,España,Els Orriols,39.4955229,-0.3708413,2767,1,600,flat,55,False,3,1,good,False,1
95657819,Calle d'Eugènia Viñes,Valencia,Valencia,Poblats Marítims,España,El Cabanyal-El Canyamelar,39.4707153,-0.3256458,4428,1,650,flat,50,False,1,1,good,False,1
95620983,Calle de Pedro Cabanes,Valencia,Valencia,Rascanya,España,Torrefiel,39.493767,-0.3793592,2524,2,600,flat,80,True,2,1,good,True,1
95485513,Calle de Vicent Sancho Tello,Valencia,Valencia,El Pla del Real,España,Mestalla,39.4687847,-0.3570098,1755,4,700,flat,80,True,2,1,good,True,1
95470561,Calle Santa Genoveva Torres,Valencia,Valencia,Rascanya,España,Sant Llorenç,39.4945754,-0.3636129999999999,2857,9,1050,flat,100,False,3,2,good,True,1
95467270,barrio El Mercat,Valencia,Valencia,Ciutat Vella,España,El Mercat,39.4720666,-0.3787721,168,2,700,flat,75,True,1,1,good,False,1
95389681,Calle Escultor José Capuz s/n,Valencia,Valencia,Quatre Carreres,España,Mont-Olivet,39.4601598,-0.3615655,1815,4,1000,flat,100,True,2,2,good,True,1
95302071,Calle d'Antoni Reig i Ventura,Valencia,Valencia,Campanar,España,Nou Campanar,39.4837235,-0.4064603,2872,6,750,flat,60,True,2,1,good,True,1
95290481,Calle Carrícola,Valencia,Valencia,Jesús,España,La Creu Coberta,39.4526742,-0.3868569,2211,2,650,flat,70,True,2,1,good,True,1
92484110,Calle Linterna,Valencia,Valencia,Ciutat Vella,España,El Mercat,39.4737026,-0.3790423,326,2,600,flat,68,True,1,1,good,True,1
95273800,Calle Danzas,Valencia,Valencia,Ciutat Vella,España,El Mercat,39.4761989,-0.380033,613,1,750,flat,54,True,1,1,good,True,1
95377254,Calle Carteros,Valencia,Valencia,Jesús,España,La Creu Coberta,39.4536775,-0.3895196999999999,2207,3,700,flat,81,True,3,1,good,True,1
94278441,Calle Marqués de Zenete,Valencia,Valencia,Extramurs,España,Arrancapins,39.4633028,-0.3854354,1118,8,1500,penthouse,45,True,1,1,good,True,1
94368422,Calle dels Plàtans,Valencia,Valencia,Benicalap,España,Benicalap,39.49125,-0.3901243,2496,1,800,flat,65,True,2,1,good,False,1
94171453,Calle Salamanca,Valencia,Valencia,L'Eixample,España,Gran Vía,39.4658766,-0.3634504,1319,1,1200,flat,86,True,2,1,good,True,1
93060022,dr. gil y morte,Valencia,Valencia,Extramurs,España,Arrancapins,39.4607299,-0.3812152,1205,5,900,flat,95,True,3,1,good,True,1
91757251,Avenida del Cardenal Benlloch,Valencia,Valencia,Camins al Grau,España,Albors,39.4674121,-0.3561272,1858,1,650,studio,50,True,0,1,good,True,1
95710885,SAN PANCRACIO,Valencia,Valencia,La Saïdia,España,Marxalenes,39.4892505,-0.3871926,2189,3,500,flat,55,True,2,1,good,True,1
95689617,Calle d'Olimpia Arozena Torres,Valencia,Valencia,L'Olivereta,España,Nou Moles,39.4704054,-0.3945323,1486,2,750,flat,92,True,2,1,good,False,1
95648040,arxiduc cares,Valencia,Valencia,Patraix,España,Patraix,39.4612043,-0.3983111,2118,5,700,flat,100,True,3,1,good,True,1
93742634,Calle de Pere Cabanes,Valencia,Valencia,Rascanya,España,Torrefiel,39.496265,-0.3782343999999999,2796,2,600,flat,85,True,2,1,good,True,1
95599614,Avenida d'Ausiàs March,Valencia,Valencia,Quatre Carreres,España,En Corts,39.4517389,-0.3710209,2220,7,870,flat,100,True,4,1,good,True,1
95456971,barrio El Carme,Valencia,Valencia,Ciutat Vella,España,El Carme,39.480181,-0.3818360999999999,1081,0,1200,flat,78,True,2,2,good,False,1
95404179,Paseo Alameda,Valencia,Valencia,Camins al Grau,España,Penya-Roja,39.4547712,-0.3417179999999999,3549,3,750,flat,75,True,1,1,good,True,1
95398423,barrio El Grau,Valencia,Valencia,Poblats Marítims,España,El Grau,39.4622263,-0.3366247,3623,1,1400,flat,95,False,3,1,good,False,1
95277577,SANTA GENOVEVA,Valencia,Valencia,Rascanya,España,Sant Llorenç,39.4953131,-0.3597223,3081,7,1150,flat,100,True,3,2,good,True,1
86766354,Plaza Regino Mas,Valencia,Valencia,Benicalap,España,Ciutat Fallera,39.4997612,-0.3920337,3428,0,390,studio,35,False,0,1,good,False,1
87118786,Calle Doctor Gil y Morte,Valencia,Valencia,Extramurs,España,Arrancapins,39.4607363,-0.3793229999999999,1168,5,900,flat,100,True,3,1,good,True,1
95211070,Calle de Tramoyeres,Valencia,Valencia,Poblats Marítims,España,El Cabanyal-El Canyamelar,39.4722354,-0.3325302,3839,2,600,flat,73,True,3,1,good,False,1
94768131,barrio El Carme,Valencia,Valencia,Ciutat Vella,España,El Carme,39.477783,-0.3803189999999999,786,1,970,flat,70,True,2,1,good,False,1
93574727,Calle de Bailèn,Valencia,Valencia,Extramurs,España,La Roqueta,39.4671168,-0.3783729999999999,455,1,1100,flat,85,True,3,2,good,True,1
89877684,Calle de Xàtiva,Valencia,Valencia,Extramurs,España,La Roqueta,39.4681629,-0.3795829,385,5,750,flat,70,True,1,1,good,True,1
89415567,Avenida de Jesús Morante Borrás,Valencia,Valencia,Quatre Carreres,España,La Punta,39.4391207,-0.3431784,4605,1,500,flat,30,True,1,1,good,False,1
95735611,barrio Nou Moles,Valencia,Valencia,L'Olivereta,España,Nou Moles,39.4744287,-0.4040007,2326,2,750,flat,90,False,3,2,good,True,1
95617927,barrio Torrefiel,Valencia,Valencia,Rascanya,España,Torrefiel,39.493265,-0.3772343999999999,2461,2,600,flat,85,False,2,1,good,True,1
95717198,barrio La Petxina,Valencia,Valencia,Extramurs,España,La Petxina,39.4704437,-0.3912637,1206,2,720,flat,85,False,3,1,good,False,1
95717211,barrio Trinitat,Valencia,Valencia,La Saïdia,España,Trinitat,39.4804742,-0.3723095999999999,1122,2,900,flat,85,False,3,1,good,True,1
95705803,barrio Patraix,Valencia,Valencia,Patraix,España,Patraix,39.4658043,-0.3908419999999999,1308,1,750,flat,80,False,3,1,good,True,1
95705802,barrio Sant Francesc,Valencia,Valencia,Ciutat Vella,España,Sant Francesc,39.4692927,-0.3788459999999999,245,9,900,flat,75,True,1,1,good,True,1
95653676,barrio Exposició,Valencia,Valencia,El Pla del Real,España,Exposició,39.4745016,-0.365795,1051,2,900,flat,52,True,1,1,good,True,1
95653364,barrio Exposició,Valencia,Valencia,El Pla del Real,España,Exposició,39.4757016,-0.364695,1190,2,900,flat,52,True,1,1,good,True,1
95624988,barrio L'Amistat,Valencia,Valencia,Algirós,España,L'Amistat,39.4702043,-0.3493559,2395,5,800,flat,100,False,3,2,good,True,1
95590332,barrio En Corts,Valencia,Valencia,Quatre Carreres,España,En Corts,39.4548389,-0.3720209,1865,7,950,flat,100,False,4,1,good,True,1
95590314,barrio Russafa,Valencia,Valencia,L'Eixample,España,Russafa,39.4630977,-0.3688888999999999,1144,2,800,flat,85,False,2,2,good,True,1
1555884,barrio Torrefiel,Valencia,Valencia,Rascanya,España,Torrefiel,39.4900451,-0.3774668,2104,2,560,flat,70,True,1,1,good,False,1
95430075,"Calle del Doctor Carlos Caballé Lancry, 9",Valencia,Valencia,Quatre Carreres,España,Malilla,39.4535783,-0.3796528999999999,1961,6,700,flat,94,False,3,2,good,True,1
95318646,"Calle Cardenal Benlloch, 37",Valencia,Valencia,El Pla del Real,España,Mestalla,39.4692199,-0.3557687,1854,6,850,flat,65,True,1,1,good,True,1
95215458,barrio La Roqueta,Valencia,Valencia,Extramurs,España,La Roqueta,39.4681421,-0.3828480999999999,584,3,850,flat,59,False,1,1,good,True,1
94582188,barrio El Mercat,Valencia,Valencia,Ciutat Vella,España,El Mercat,39.4759386,-0.3797914,578,4,1350,penthouse,65,True,2,1,good,True,1
95676638,barrio L'Illa Perduda,Valencia,Valencia,Algirós,España,L'Illa Perduda,39.4726831,-0.3391613,3272,4,750,flat,80,True,2,1,good,True,1
95674660,barrio Penya-Roja,Valencia,Valencia,Camins al Grau,España,Penya-Roja,39.4658547,-0.3548304,2010,6,600,studio,45,True,0,1,good,True,1
95539870,barrio La Roqueta,Valencia,Valencia,Extramurs,España,La Roqueta,39.4681466,-0.3780541,338,3,600,studio,46,True,0,1,good,True,1
95636293,barrio La Creu del Grau,Valencia,Valencia,Camins al Grau,España,La Creu del Grau,39.4637045,-0.3422118999999999,3117,4,750,flat,100,True,3,2,good,True,1
95524837,barrio La Raiosa,Valencia,Valencia,Jesús,España,La Raiosa,39.4568918,-0.3828759,1654,3,600,flat,65,True,2,1,good,False,1
95172859,barrio Nou Moles,Valencia,Valencia,L'Olivereta,España,Nou Moles,39.4696007,-0.3938897,1439,2,750,flat,92,False,3,1,good,False,1
95227676,Calle Salamanca,Valencia,Valencia,L'Eixample,España,Gran Vía,39.4677766,-0.3627504,1297,2,800,flat,65,True,2,1,good,True,1
95216058,Calle Salamanca,Valencia,Valencia,L'Eixample,España,Gran Vía,39.4663766,-0.3638503999999999,1264,3,930,flat,45,True,1,1,good,True,1
93694504,Salamanca,Valencia,Valencia,L'Eixample,España,Gran Vía,39.4672259,-0.3625637,1331,3,900,flat,38,True,1,1,good,True,1
84116101,bailen,Valencia,Valencia,Extramurs,España,La Roqueta,39.4676007,-0.3791896999999999,426,1,1000,flat,98,True,3,2,good,True,1
87250277,Calle Convento Jerusalén,Valencia,Valencia,Extramurs,España,La Roqueta,39.4644758,-0.3803759,786,1,750,flat,60,True,2,1,good,True,1
39749681,barrio Sant Francesc,Valencia,Valencia,Ciutat Vella,España,Sant Francesc,39.4711927,-0.3755944,141,5,1100,flat,100,True,2,2,good,True,1
95739518,barrio Aiora,Valencia,Valencia,Camins al Grau,España,Aiora,39.4626834,-0.3413614,3219,4,650,flat,65,True,1,1,good,False,1
95695727,barrio La Raiosa,Valencia,Valencia,Jesús,España,La Raiosa,39.4560323,-0.3816224,1719,4,900,flat,100,True,3,2,good,True,1
32067482,"Calle de vicent sancho tello, 19",Valencia,Valencia,El Pla del Real,España,Mestalla,39.4696425,-0.3563754,1798,4,750,flat,75,False,2,1,good,True,1
95416139,barrio Tormos,Valencia,Valencia,La Saïdia,España,Tormos,39.4899472,-0.3805036,2111,3,550,flat,68,True,2,1,good,False,1
95375922,Plaza de Nou Moles,Valencia,Valencia,L'Olivereta,España,Nou Moles,39.470683,-0.3947494,1503,2,750,flat,97,True,2,1,good,True,1
95336764,barrio Sant Francesc,Valencia,Valencia,Ciutat Vella,España,Sant Francesc,39.4702189,-0.3738556,307,2,750,flat,43,True,1,1,good,True,1
95242977,CAMPOAMOR,Valencia,Valencia,Poblats Marítims,España,Beteró,39.4679786,-0.3402505999999999,3193,4,750,flat,73,True,2,1,good,True,1
95214822,Calle de Baldoví,Valencia,Valencia,Ciutat Vella,España,Sant Francesc,39.4701502,-0.3802525,280,3,950,flat,82,False,2,2,good,True,1
39689938,jaime beltran,Valencia,Valencia,Jesús,España,La Raiosa,39.458184,-0.3881187,1715,1,550,flat,27,True,1,1,good,True,1
95659301,barrio El Cabanyal-El Canyamelar,Valencia,Valencia,Poblats Marítims,España,El Cabanyal-El Canyamelar,39.4702981,-0.3280587,4222,2,790,flat,82,True,3,1,good,True,1
95648103,"MARINA, 13",Valencia,Valencia,Poblats Marítims,España,El Cabanyal-El Canyamelar,39.4726907,-0.3305934,4007,3,650,studio,55,True,0,1,good,False,1
95577964,barrio En Corts,Valencia,Valencia,Quatre Carreres,España,En Corts,39.4567109,-0.3755013,1609,2,800,flat,96,True,2,1,good,True,1
95538561,barrio El Carme,Valencia,Valencia,Ciutat Vella,España,El Carme,39.4788105,-0.3804268999999999,897,5,960,duplex,86,True,2,2,good,False,1
95492023,"Plaza del Carmen, 11",Valencia,Valencia,Ciutat Vella,España,El Carme,39.4790044,-0.3784278,882,4,1275,flat,68,True,4,1,good,False,1
95350630,Calle MUSICO PEYDRO s/n,Valencia,Valencia,L'Eixample,España,Russafa,39.459867,-0.370761,1369,1,700,flat,50,True,1,1,good,False,1
94751381,Calle d'Olimpia Arozena Torres,Valencia,Valencia,L'Olivereta,España,Nou Moles,39.4706401,-0.3931308,1365,3,650,flat,73,True,3,1,good,False,1
94750802,Calle de Carrícola,Valencia,Valencia,Jesús,España,La Creu Coberta,39.4537742,-0.3885569,2159,2,650,flat,65,True,2,1,good,True,1
95668655,barrio El Cabanyal-El Canyamelar,Valencia,Valencia,Poblats Marítims,España,El Cabanyal-El Canyamelar,39.4738907,-0.3318934,3904,3,650,studio,50,True,0,1,good,False,1
95667998,barrio Torrefiel,Valencia,Valencia,Rascanya,España,Torrefiel,39.4961608,-0.3769997,2784,1,700,flat,70,True,3,2,good,True,1
95642494,barrio La Creu del Grau,Valencia,Valencia,Camins al Grau,España,La Creu del Grau,39.4604733,-0.3406640999999999,3355,8,800,penthouse,95,True,3,1,good,True,1
95612192,barrio Playa de la Malvarrosa,Valencia,Valencia,Poblats Marítims,España,Playa de la Malvarrosa,39.4811968,-0.3261068,4528,2,750,flat,60,True,1,1,good,True,1
95597129,barrio El Cabanyal-El Canyamelar,Valencia,Valencia,Poblats Marítims,España,El Cabanyal-El Canyamelar,39.4719998,-0.3295686,4092,2,790,flat,77,True,3,1,good,False,1
95594894,barrio El Mercat,Valencia,Valencia,Ciutat Vella,España,El Mercat,39.4704439,-0.3800614,253,3,900,flat,90,True,3,1,good,True,1
92005225,barrio La Petxina,Valencia,Valencia,Extramurs,España,La Petxina,39.4735377,-0.3875722,926,3,695,flat,85,True,3,1,good,True,1
95582628,barrio Russafa,Valencia,Valencia,L'Eixample,España,Russafa,39.4599977,-0.3672889,1503,2,800,flat,82,True,2,1,good,False,1
95577971,barrio Marxalenes,Valencia,Valencia,La Saïdia,España,Marxalenes,39.4815727,-0.3835536,1282,2,845,flat,87,False,3,1,good,True,1
95555739,barrio Russafa,Valencia,Valencia,L'Eixample,España,Russafa,39.4602116,-0.3723131,1284,4,800,penthouse,50,True,0,1,good,True,1
95334799,Calle Fuente Podrida s/n,Valencia,Valencia,Poblats Marítims,España,El Cabanyal-El Canyamelar,39.465685,-0.3278982,4277,0,800,flat,60,True,1,1,good,True,1
91572798,barrio Beteró,Valencia,Valencia,Poblats Marítims,España,Beteró,39.4689068,-0.3359968,3548,1,850,flat,82,True,3,2,good,True,1
92788575,"Calle de la Reina, 28",Valencia,Valencia,Poblats Marítims,España,El Cabanyal-El Canyamelar,39.4648498,-0.3290135999999999,4197,1,650,flat,65,True,2,1,good,True,1
95100600,barrio Gran Vía,Valencia,Valencia,L'Eixample,España,Gran Vía,39.465769,-0.3691614,913,7,650,penthouse,30,True,1,1,good,True,1
95691212,Calle de Juan Verdeguer,Valencia,Valencia,Poblats Marítims,España,El Grau,39.4593831,-0.3342681,3912,2,650,flat,65,True,3,1,good,False,1
95689102,Calle Carrícola,Valencia,Valencia,Jesús,España,La Creu Coberta,39.4536742,-0.3869569,2111,2,650,flat,75,True,2,1,good,True,1
95671085,Calle Molinell,Valencia,Valencia,La Saïdia,España,Trinitat,39.4868096,-0.3701635,1846,3,725,flat,96,True,4,2,good,True,1
